pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
15121863_OLSON 1_1703483,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/05 - May/15121863_OLSON 1_1703483.pdf,10,1991,05 - May,mid,1990s,unknown,unknown,,Unclassified failure,done,not_detected,98,done,,,1S,,done,,Woods County,skipped,,,skipped,,,
15121864_WIEBENER 1-31_1588590,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/05 - May/15121864_WIEBENER 1-31_1588590.pdf,10,1991,05 - May,mid,1990s,unknown,unknown,,Unclassified failure,done,not_detected,98,done,,,,,done,,Woods County,skipped,,,skipped,,,
15130027_STEWART 1_1588521,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/05 - May/15130027_STEWART 1_1588521.pdf,10,1991,05 - May,mid,1990s,unknown,unknown,,Unclassified failure,done,not_detected,99,done,,,,,done,,Woods County,skipped,,,skipped,,,
01924026_LOWRANCE 1-27_986925,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924026_LOWRANCE 1-27_986925.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924041_WILDCAT JIM PENN UNIT 62-A_987005,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924041_WILDCAT JIM PENN UNIT 62-A_987005.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924046_S TATUMS SAND UNIT 11-3A_987008,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924046_S TATUMS SAND UNIT 11-3A_987008.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924048_WILDCAT JIM PENN UNIT 117-A_986947,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924048_WILDCAT JIM PENN UNIT 117-A_986947.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924050_WILDCAT JIM PENN UNIT 136_986952,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924050_WILDCAT JIM PENN UNIT 136_986952.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924051_JOHNSTON 2-32_986966,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924051_JOHNSTON 2-32_986966.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
019240520001_WILDCAT JIM PENN UNIT 63-A_500246034,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/019240520001_WILDCAT JIM PENN UNIT 63-A_500246034.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924052_WILDCAT JIM PENN UNIT 63-A_986988,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924052_WILDCAT JIM PENN UNIT 63-A_986988.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924054_WILDCAT JIM PENN UNIT 110-A_986933,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924054_WILDCAT JIM PENN UNIT 110-A_986933.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01924061_WILLIAMS 1_987001,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/01924061_WILLIAMS 1_987001.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02520838_FERGUSON 2-26_756808,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02520838_FERGUSON 2-26_756808.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721274_PAUL FOSTER 1-4_842996,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721274_PAUL FOSTER 1-4_842996.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721281_B & V ESTATES 1-9_1516840,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721281_B & V ESTATES 1-9_1516840.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721281_B & V ESTATES 1-9_687226,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721281_B & V ESTATES 1-9_687226.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721281_B-V ESTATE 1_1516838,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721281_B-V ESTATE 1_1516838.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721281_B-V ESTATE 1_687225,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721281_B-V ESTATE 1_687225.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721291_HAYES 1-9_1516880,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721291_HAYES 1-9_1516880.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
02721292_BETHEL 1-17_842975,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/02721292_BETHEL 1-17_842975.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03121404_CIRCLE H-1_843031,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03121404_CIRCLE H-1_843031.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03575010_VINITA SINCLAIR F_1395405,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03575010_VINITA SINCLAIR F_1395405.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03575011_VINITA SINCLAIR D_1395345,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03575011_VINITA SINCLAIR D_1395345.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03575012_VINITA SINCLAIR E_1395663,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03575012_VINITA SINCLAIR E_1395663.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03575013_VINITA SINCLAIR C_1395313,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03575013_VINITA SINCLAIR C_1395313.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03575014_VINITA SINCLAIR A_1395406,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03575014_VINITA SINCLAIR A_1395406.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03728251_NEWELL 2_1218281,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03728251_NEWELL 2_1218281.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03728274_DAVIS 1_1218241,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03728274_DAVIS 1_1218241.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03728288_JENNINGS 35_1218290,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03728288_JENNINGS 35_1218290.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921393_MARJORIE 1-23_493741,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921393_MARJORIE 1-23_493741.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921394_NEWCOMB 1-10_493329,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921394_NEWCOMB 1-10_493329.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921397_KAUK 3-3_484267,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921397_KAUK 3-3_484267.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921403_YOUNG 1-31_502032,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921403_YOUNG 1-31_502032.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921404_CURTIS LOCKHART 9-3_476846,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921404_CURTIS LOCKHART 9-3_476846.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921404_CURTIS LOCKHART 9-3_497180,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921404_CURTIS LOCKHART 9-3_497180.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03921405_MEACHAM 3-19_510738,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/03921405_MEACHAM 3-19_510738.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04322315_BESSIE 1-29_500870,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04322315_BESSIE 1-29_500870.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04322426_IRENE BURGESS 3-20_484418,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04322426_IRENE BURGESS 3-20_484418.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04322427_LONNIE 1-17_469906,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04322427_LONNIE 1-17_469906.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04322434_KOUNS 3-18_471910,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04322434_KOUNS 3-18_471910.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04322434_KOUNS FARM 3-18_472013,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04322434_KOUNS FARM 3-18_472013.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04521689_FILES 1-9_510345,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04521689_FILES 1-9_510345.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04521693_BRANDENBURG UNIT 2_1703550,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04521693_BRANDENBURG UNIT 2_1703550.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04721283A_WEHLING 22-1_1588778,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04721283A_WEHLING 22-1_1588778.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04722024_MAYBERRY-BEASLEY 2_1588747,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04722024_MAYBERRY-BEASLEY 2_1588747.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04724080_HOLTZEN 1-9_1588759,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04724080_HOLTZEN 1-9_1588759.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04920411_CARNELL 1_842946,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04920411_CARNELL 1_842946.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04922583_SMITH B-1_843111,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04922583_SMITH B-1_843111.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923009_VASHTI 1_843015,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923009_VASHTI 1_843015.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923262_MINTON 1-8_842987,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923262_MINTON 1-8_842987.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923465_BRAY 1-22_840685,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923465_BRAY 1-22_840685.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923579_BATTIEST 2-7_842962,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923579_BATTIEST 2-7_842962.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923582_EVANS 1-21_843122,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923582_EVANS 1-21_843122.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923593_HERSH 1-29_843023,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923593_HERSH 1-29_843023.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923596_LEPAK 1-13_1516859,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923596_LEPAK 1-13_1516859.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923596_LEPAK 1-13_687266,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923596_LEPAK 1-13_687266.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923598_MAULDIN 3_843052,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923598_MAULDIN 3_843052.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923599_DELBERT HICKS 1_1516887,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923599_DELBERT HICKS 1_1516887.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923599_DELBERT HICKS 1_687335,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923599_DELBERT HICKS 1_687335.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923600_M L COWAN 8_843055,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923600_M L COWAN 8_843055.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923602_F H HARRIS 18_843051,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923602_F H HARRIS 18_843051.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923602_F H HARRIS 18_843054,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923602_F H HARRIS 18_843054.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923608_FREEMAN A-1_843087,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923608_FREEMAN A-1_843087.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923609_RENNIE 1_687217,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923609_RENNIE 1_687217.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04923610_TILLERY 1_843058,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04923610_TILLERY 1_843058.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04935663_S H COWAN 11 RE _843029,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04935663_S H COWAN 11 RE _843029.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04938508_C PRUITT 3_1516810,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04938508_C PRUITT 3_1516810.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04938508_C PRUITT 3_687212,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04938508_C PRUITT 3_687212.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04938509_C PRUITT 1_1516805,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04938509_C PRUITT 1_1516805.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
04938509_C PRUITT 1_687193,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/04938509_C PRUITT 1_687193.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05120842_NORVILL B-1_816536,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05120842_NORVILL B-1_816536.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05122099_BENNETT 1_843006,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05122099_BENNETT 1_843006.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05122207_HEFNER 1-6_842973,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05122207_HEFNER 1-6_842973.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05122214_MCGUIRE 1_842968,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05122214_MCGUIRE 1_842968.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05122228_TRAXLER 1_843099,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05122228_TRAXLER 1_843099.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05122228_TRAXLER 1_843110,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05122228_TRAXLER 1_843110.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05122233_GAGE UNIT 1-22_843106,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05122233_GAGE UNIT 1-22_843106.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05921694_STRICKLAND 1-13_1703540,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05921694_STRICKLAND 1-13_1703540.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05921749_ELVA LOVE 2-18_1703568,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05921749_ELVA LOVE 2-18_1703568.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05921750_RUTH LENZ 1-6_1703591,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05921750_RUTH LENZ 1-6_1703591.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05921752_LENZ 2-7_1703582,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05921752_LENZ 2-7_1703582.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05921755_HUDSON 1_1703562,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05921755_HUDSON 1_1703562.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
05921756_WOOLFOLK 1_1703588,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/05921756_WOOLFOLK 1_1703588.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06120893_ANDERSON 2_1023428,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06120893_ANDERSON 2_1023428.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06120893_ANDERSON 2_567327,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06120893_ANDERSON 2_567327.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06120895_DANIEL 1_567349,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06120895_DANIEL 1_567349.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06321920_VERNON SMITH 2-28_1218320,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06321920_VERNON SMITH 2-28_1218320.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06321920_VERNON SMITH 2-28_687356,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06321920_VERNON SMITH 2-28_687356.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06322836A_JILANNE 1-16_687300,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06322836A_JILANNE 1-16_687300.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06322986_NEWTON 1-25_1218353,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06322986_NEWTON 1-25_1218353.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06322986_NEWTON 1-25_687375,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06322986_NEWTON 1-25_687375.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06322994_L JOHNSON 1-A1_687294,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06322994_L JOHNSON 1-A1_687294.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06322999_ALAN J-1_1218054,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06322999_ALAN J-1_1218054.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06322999_ALAN J-1_687202,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06322999_ALAN J-1_687202.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
06323002_FULLCAT 1-36_1218278,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1991/06 - June/06323002_FULLCAT 1-36_1218278.pdf,10,1991,06 - June,mid,1990s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
